,date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,generatedcoins,fees,activeaddresses,mediantxvalue_usd,medianfee,averagedifficulty,paymentcount,blocksize,blockcount
1124,8/27/18,519112787.4,519112787.4,645935.0,27974513890.0,275.35,1406790000.0,20543.4375,376.4535855,322121.0,0.0,0.00017355700000000002,3495420000000000.0,271235.0,147734568,5942
1125,8/28/18,465842901.3,465842901.3,613844.0,29127993345.0,286.65,1513350000.0,20388.09375,380.6203823,313812.0,0.28665,0.000174383,3491160000000000.0,287051.0,153252282,5898
1126,8/29/18,501284558.5,501284558.5,546841.0,30100669843.0,296.16,1474460000.0,20270.25,530.7446625,258942.0,0.08707104,0.000228444,3456090000000000.0,238511.0,144609036,5890
1127,8/30/18,457868590.5,457868590.5,592847.0,29454389491.0,289.75,1513100000.0,20488.40625,441.3912495,276280.0,0.028975,0.00019855,3432290000000000.0,257030.0,139877930,5910
1128,8/31/18,483698474.2,483698474.2,577258.0,28888802060.0,284.12,1411910000.0,20430.9375,447.8920557,280262.0,0.198884,0.00021793099999999998,3465880000000000.0,260138.0,131668077,5953
1129,9/1/18,352309286.1,352309286.1,656254.0,28831229501.0,283.5,1546630000.0,20385.9375,360.5635231,310362.0,0.0,0.000168,3427220000000000.0,279066.0,139635900,5880
1130,9/2/18,296492996.9,296492996.9,620267.0,30052573630.0,295.45,1321050000.0,20499.9375,332.101884,318097.0,0.0,0.000143034,3385920000000000.0,261168.0,138990835,6027
1131,9/3/18,572187474.1,572187474.1,631429.0,30030903467.0,295.18,1394490000.0,20327.53125,372.26374219999997,320341.0,0.044277,0.000147,3406540000000000.0,287623.0,147202668,5887
1132,9/4/18,1213582834.0,1213582834.0,589521.0,29439042346.0,289.3,1554870000.0,20544.28125,459.9784573,299259.0,0.317653714,0.00020177700000000002,3394750000000000.0,267488.0,137784899,5968
1133,9/5/18,808425859.6,808425859.6,626957.0,29113952769.0,286.05,2390390000.0,20329.5,362.38020980000005,306686.0,0.429075,0.000175335,3435480000000000.0,296217.0,151363404,5956
1134,9/6/18,801291059.6,801291059.6,588959.0,23581321841.0,231.65,2097310000.0,20565.75,511.1588385,293094.0,1.8532,0.000251175,3399790000000000.0,300386.0,141998572,6048
1135,9/7/18,651424458.9,651424458.9,582184.0,23370975931.0,229.53,1678260000.0,20218.3125,506.59950810000004,296253.0,0.15493275,0.000261105,3399660000000000.0,260736.0,148491755,5913
1136,9/8/18,525261272.9,525261272.9,543337.0,22192044629.0,217.91,1517200000.0,20289.75,404.4954836,277064.0,0.0,0.000259548,3375920000000000.0,225257.0,149634966,5936
1137,9/9/18,474110238.5,474110238.5,565631.0,20207427644.0,198.38,1585980000.0,20266.875,433.0789371,279792.0,0.0,0.00026921599999999996,3209590000000000.0,232806.0,130475678,5899
1138,9/10/18,535396807.8,535396807.8,561611.0,20156971637.0,197.85,1502960000.0,20436.75,448.30958119999997,273425.0,0.284944776,0.000252,3220980000000000.0,260489.0,141297601,6007
1139,9/11/18,560128641.2,560128641.2,557317.0,20194273183.0,198.18,1568900000.0,20245.125,512.2545276000001,250195.0,0.1337715,0.000293372,3197340000000000.0,248044.0,133946969,6002
1140,9/12/18,789882495.0,789882495.0,570673.0,18898335892.0,185.42,1874850000.0,20403.1875,519.5831463999999,250192.0,0.10708005,0.000320382,3133090000000000.0,258961.0,145832808,6043
1141,9/13/18,494883932.4,494883932.4,555753.0,18724996952.0,183.68,2330720000.0,20422.78125,535.6552614,266721.0,0.36735999999999996,0.000347859,3049960000000000.0,264723.0,144342373,6004
1142,9/14/18,513766825.1,513766825.1,514394.0,21684171660.0,212.67,2232190000.0,20431.96875,392.43313789999996,241300.0,0.31900500000000004,0.00027713,3142740000000000.0,242080.0,159592770,6066
1143,9/15/18,329441332.8,329441332.8,479695.0,21397334937.0,209.81,1670490000.0,20437.03125,385.3834832,210965.0,0.0755316,0.000280112,3146680000000000.0,210294.0,156163251,6051
1144,9/16/18,296969134.6,296969134.6,458432.0,22726174343.0,222.8,1502260000.0,20509.125,370.19680750000003,209730.0,0.09775109400000001,0.000251175,3129490000000000.0,203708.0,166179667,6113
1145,9/17/18,476426238.0,476426238.0,553720.0,22605798651.0,221.58,2019910000.0,20476.3125,442.1436325,254632.0,0.058694548,0.000286616,3140090000000000.0,241181.0,157588581,6080
1146,9/18/18,390605392.7,390605392.7,500513.0,20112274008.0,197.09,1800640000.0,20181.65625,543.0786262999999,225908.0,0.19709000000000002,0.000317298,3178890000000000.0,224322.0,156194415,5967
1147,9/19/18,376565610.6,376565610.6,507255.0,21379291461.0,209.47,1733330000.0,20548.875,698.459808,217447.0,0.83788,0.00043211199999999996,3170660000000000.0,240308.0,122608861,6123
1148,9/20/18,442538208.1,442538208.1,498146.0,21467483356.0,210.29,1782070000.0,20424.28125,494.75731160000004,234016.0,1.038201779,0.0003747,3176540000000000.0,239757.0,145802634,6014
1149,9/21/18,758719577.7,758719577.7,544686.0,22999618130.0,225.25,2836200000.0,20719.40625,680.1526918,246239.0,2.748596231,0.00042,3112110000000000.0,268053.0,159668470,6084
1150,9/22/18,419300415.5,419300415.5,470309.0,25259772083.0,247.34,1921820000.0,20321.53125,419.37699289999995,217764.0,0.74202,0.000296635,3278090000000000.0,220613.0,151077283,6038
1151,9/23/18,371972454.8,371972454.8,468627.0,24616171928.0,240.99,1693470000.0,20322.28125,370.29807189999997,215113.0,0.33863404399999997,0.00025200900000000003,3248980000000000.0,211285.0,156625559,6080
1152,9/24/18,507146651.2,507146651.2,480337.0,25014414743.0,244.84,1748740000.0,20342.25,679.3868126,217868.0,1.46904,0.00035076,3264680000000000.0,219279.0,174276721,6075
1153,9/25/18,470179865.4,470179865.4,519108.0,23332847269.0,228.33,2120360000.0,20418.0,514.7491823,230533.0,0.68499,0.00037624,3222560000000000.0,235617.0,172456307,6113
1154,9/26/18,464186444.4,464186444.4,493507.0,22347341093.0,218.65,1756100000.0,20603.15625,535.1262978999999,215166.0,0.65595,0.000417428,3283670000000000.0,227359.0,181786029,6112
1155,9/27/18,401033251.6,401033251.6,504047.0,22024367121.0,215.44,2030320000.0,20514.375,569.9970431,235020.0,1.5080799999999999,0.00042,3276770000000000.0,237501.0,179252393,6081
1156,9/28/18,420196918.7,420196918.7,500407.0,23419168599.0,229.04,2018120000.0,20415.0,620.8656490000001,237296.0,1.6032799999999998,0.000442071,3285650000000000.0,240680.0,171156020,6098
1157,9/29/18,340227909.2,340227909.2,434315.0,22674457625.0,221.71,2208720000.0,20239.6875,662.1583292,201919.0,1.5565950919999998,0.00048300000000000003,3265760000000000.0,203006.0,124506705,6095
1158,9/30/18,333341252.9,333341252.9,479351.0,23662327450.0,231.33,1765560000.0,20511.09375,522.1374114,231316.0,0.92532,0.000403608,3260160000000000.0,225678.0,145793056,6114
1159,10/1/18,327751852.1,327751852.1,476308.0,23860383795.0,233.22,1597500000.0,20302.40625,611.8068787999999,222642.0,1.3993200000000001,0.000451625,3240650000000000.0,220008.0,149896751,6095
1160,10/2/18,280176614.9,280176614.9,490262.0,23648538352.0,231.1,1542080000.0,20514.1875,646.2650811000001,219856.0,0.27731999999999996,0.000475726,3211930000000000.0,214714.0,148979852,6180
1161,10/3/18,402749402.2,402749402.2,559006.0,23172999410.0,226.41,1683930000.0,20293.21875,444.7257819,259693.0,0.0,0.000273,3226090000000000.0,230837.0,130142896,6075
1162,10/4/18,385579576.3,385579576.3,559181.0,22567386601.0,220.45,1479500000.0,20371.875,441.2275467,269797.0,0.042702047,0.000268568,3261750000000000.0,245847.0,139236168,6146
1163,10/5/18,377926713.3,377926713.3,595361.0,22758489564.0,222.27,1547330000.0,20177.0625,429.8314017,285832.0,0.0,0.00023086599999999998,3277000000000000.0,251591.0,127159907,6099
1164,10/6/18,267974966.7,267974966.7,596865.0,23303676389.0,227.55,1505070000.0,20491.96875,290.76919869999995,284750.0,0.00236652,0.00010342200000000001,3252610000000000.0,265479.0,109566965,6222
1165,10/7/18,240328224.6,240328224.6,497767.0,23092114682.0,225.44,1470480000.0,20521.3125,314.1878292,231585.0,0.013526400000000001,0.000176312,3275290000000000.0,215643.0,96121905,6241
1166,10/8/18,401060422.9,401060422.9,542842.0,23206947922.0,226.51,1470740000.0,20424.9375,431.49670260000005,251483.0,0.020122967,0.00029566200000000003,3311600000000000.0,236715.0,105264175,6179
1167,10/9/18,361060110.3,361060110.3,537028.0,23539170426.0,229.71,1405130000.0,20352.9375,387.4958371,255081.0,0.0,0.000225447,3289360000000000.0,216626.0,112188265,6149
1168,10/10/18,387897205.9,387897205.9,516772.0,23329324042.0,227.62,1384040000.0,20361.75,447.9409647,246000.0,0.136572,0.000315,3294910000000000.0,226089.0,104033046,6168
1169,10/11/18,771323755.7,771323755.7,570525.0,23127920091.0,225.61,2167620000.0,20485.3125,471.92690880000004,260509.0,0.028111006,0.000303096,3219700000000000.0,243204.0,111592995,6143
1170,10/12/18,431836681.6,431836681.6,562140.0,19348849609.0,188.71,1487900000.0,20384.0625,617.706521,255526.0,0.0,0.000315,3237210000000000.0,223000.0,124643546,6170
1171,10/13/18,256211213.7,256211213.7,541797.0,20137639443.0,196.36,1167610000.0,20437.125,341.1145822,252755.0,0.0,0.000167286,3196430000000000.0,217205.0,106962595,6176
1172,10/14/18,253480218.7,253480218.7,511719.0,20482607952.0,199.69,1169260000.0,20461.3125,295.78446610000003,237994.0,0.0,0.000164697,3220780000000000.0,203419.0,94228890,6182
1173,10/15/18,751102108.6,751102108.6,562011.0,20034100883.0,195.27,2865830000.0,20317.125,409.7144918,268107.0,0.097635,0.000311333,3215460000000000.0,248781.0,107153415,6095
1174,10/16/18,538804885.1,538804885.1,575450.0,21511256921.0,209.63,1532280000.0,20380.96875,351.75516780000004,276792.0,0.036259701,0.00021,3205600000000000.0,250671.0,107881069,6114
1175,10/17/18,444476564.5,444476564.5,580354.0,21576398640.0,210.22,1444130000.0,20397.28125,382.899377,283208.0,0.013189413,0.00022742900000000002,3189850000000000.0,249995.0,108888589,6130
1176,10/18/18,535929679.7,535929679.7,565791.0,21291103000.0,207.4,1365860000.0,20439.46875,362.9863773,269712.0,0.0,0.000217094,3237580000000000.0,245004.0,109136645,6142
1177,10/19/18,399438530.4,399438530.4,601119.0,20869716153.0,203.26,1264480000.0,20293.59375,414.5677448,264053.0,0.0,0.000285747,3213610000000000.0,234777.0,112470618,6065
1178,10/20/18,318550821.4,318550821.4,534080.0,20899859118.0,203.51,1238780000.0,20449.96875,365.6828936,255541.0,0.010796206000000001,0.000259861,3157210000000000.0,231475.0,97001285,6158
1179,10/21/18,432292940.5,432292940.5,508014.0,21097310359.0,205.39,1190300000.0,20354.71875,331.52802189999994,244529.0,0.0,0.00023097900000000003,3128310000000000.0,207553.0,98694145,6124
1180,10/22/18,364251709.1,364251709.1,577314.0,21079072981.0,205.17,1328980000.0,20250.65625,399.54400830000003,284591.0,0.0,0.000223752,3114620000000000.0,245202.0,118695553,6065
1181,10/23/18,381216806.1,381216806.1,556231.0,20964299914.0,204.02,1237490000.0,20575.875,407.2414001,271428.0,0.040967216,0.000274495,3099870000000000.0,244347.0,108661000,6168
1182,10/24/18,381403280.0,381403280.0,532709.0,20980381281.0,204.13,1102220000.0,20383.03125,470.94443509999996,273467.0,0.695446295,0.00036001800000000004,3147330000000000.0,253199.0,126564501,6124
1183,10/25/18,500350522.2,500350522.2,537236.0,20957477041.0,203.87,1102900000.0,20246.625,543.0080393999999,260626.0,0.19043303,0.00037774,3122250000000000.0,247801.0,133964757,6123
1184,10/26/18,392403956.6,392403956.6,551218.0,20804340300.0,202.34,1161310000.0,20499.84375,480.7497307,269456.0,0.242977945,0.000335603,3064790000000000.0,252383.0,123138046,6122
1185,10/27/18,227076225.4,227076225.4,499165.0,20913439417.0,203.36,1084810000.0,20245.03125,352.77707810000004,245068.0,0.0,0.000243945,3127760000000000.0,211461.0,92805166,6100
1186,10/28/18,227953011.5,227953011.5,509862.0,21035449637.0,204.51,1139140000.0,20309.0625,332.8198702,247334.0,0.040457191,0.00022050000000000002,3096520000000000.0,221942.0,95577302,6137
1187,10/29/18,448950133.0,448950133.0,614695.0,21107610088.0,205.17,1517230000.0,20396.0625,427.2276643999999,293855.0,0.037664432000000005,0.000293964,3051840000000000.0,271592.0,120260852,6111
1188,10/30/18,357633030.5,357633030.5,608397.0,20291536653.0,197.2,1363500000.0,20171.25,422.83171839999994,302837.0,0.0,0.000293391,3099490000000000.0,262228.0,115319381,6043
1189,10/31/18,405403939.5,405403939.5,585707.0,20342416908.0,197.65,1442380000.0,20505.09375,423.3915605,295977.0,0.025265896,0.000273,3108430000000000.0,261009.0,110007579,6157
1190,11/1/18,350464571.8,350464571.8,589096.0,20335192702.0,197.54,1336700000.0,20239.21875,406.7283298,274529.0,0.0,0.000268682,3061600000000000.0,253689.0,109763750,6069
1191,11/2/18,415559851.0,415559851.0,548534.0,20487739444.0,198.98,1451870000.0,20139.65625,443.7313852,239952.0,0.0,0.00036155,3004500000000000.0,235002.0,104183397,6069
1192,11/3/18,241845630.8,241845630.8,505015.0,20672077802.0,200.74,1307150000.0,20180.34375,396.9843326,231301.0,0.0,0.000309366,3000830000000000.0,218620.0,96680956,6119
1193,11/4/18,337065815.6,337065815.6,510848.0,20616428718.0,200.16,1749300000.0,20283.09375,353.364413,238197.0,0.0,0.000315,3033500000000000.0,214515.0,97059819,6109
1194,11/5/18,532161225.0,532161225.0,582354.0,21335981889.0,207.1,1613510000.0,20394.09375,503.19242689999993,264179.0,0.10355,0.00042,2989390000000000.0,257958.0,106688788,6075
1195,11/6/18,443247773.4,443247773.4,597166.0,21522997616.0,209.47,1856940000.0,20251.78125,508.6021176,253402.0,0.0,0.00042,3013430000000000.0,253421.0,114570828,6064
1196,11/7/18,516493714.0,516493714.0,564602.0,22560768202.0,218.9,1927830000.0,20481.46875,467.81680610000006,239803.0,0.0,0.00037308,3002740000000000.0,243378.0,109335876,6144
1197,11/8/18,433972587.4,433972587.4,555392.0,22403150216.0,217.33,1769080000.0,20233.40625,547.5882472,234636.0,0.0,0.000381975,3062210000000000.0,238874.0,111487489,6066
1198,11/9/18,386194793.1,386194793.1,547848.0,21857291427.0,211.99,1554750000.0,20247.28125,411.3881521,259703.0,0.21199,0.000331065,3003140000000000.0,251731.0,106404819,6091
1199,11/10/18,252190500.8,252190500.8,489120.0,21653195233.0,209.97,1377760000.0,20416.125,298.407836,240779.0,0.01994715,0.000206947,2999300000000000.0,214599.0,100102037,6113
1200,11/11/18,259987697.7,259987697.7,527799.0,21916049105.0,212.48,1501600000.0,20310.09375,276.6102967,265502.0,0.0,0.000159763,3082400000000000.0,230079.0,104633209,6121
1201,11/12/18,425029655.3,425029655.3,571162.0,21820085620.0,211.51,1452380000.0,20310.28125,443.35355030000005,262679.0,0.023266099999999998,0.000247695,3007850000000000.0,252931.0,113664810,6171
1202,11/13/18,402728561.6,402728561.6,553590.0,21683828109.0,210.15,1610260000.0,20272.3125,477.6172459,250432.0,0.023116499999999998,0.0002607,3032520000000000.0,243153.0,107890716,6095
1203,11/14/18,699575384.3,699575384.3,582181.0,21314525337.0,206.53,2595330000.0,20119.125,578.0498418,259729.0,0.244302272,0.00036196800000000006,3062800000000000.0,266983.0,114327476,6071
1204,11/15/18,662622877.4,662622877.4,563051.0,18776172150.0,181.9,2638410000.0,20007.1875,628.5643454,250765.0,0.58106136,0.00042,3069790000000000.0,260726.0,107165038,6073
1205,11/16/18,461254602.2,461254602.2,552107.0,18673610380.0,180.87,2015330000.0,20278.875,543.543242,241015.0,0.0,0.00033446699999999997,3089010000000000.0,239878.0,105713694,6182
1206,11/17/18,267010320.9,267010320.9,505581.0,18108662988.0,175.36,1832800000.0,20020.40625,408.4340858,221405.0,0.0,0.000252,3013970000000000.0,214800.0,94753394,6112
1207,11/18/18,371614854.0,371614854.0,484801.0,17989922626.0,174.18,1810920000.0,20209.21875,459.6931282,216844.0,0.0,0.000256473,2991790000000000.0,203222.0,90417923,6159
1208,11/19/18,990012964.8,990012964.8,622942.0,18303000200.0,177.18,2745160000.0,19913.53125,632.8356542,292341.0,1.082525151,0.000342045,2996310000000000.0,299988.0,113991351,5999
1209,11/20/18,1015683929.0,1015683929.0,625752.0,15375705041.0,148.81,3134410000.0,20015.625,650.5701753999999,266499.0,0.1473219,0.00041170800000000005,2925330000000000.0,284536.0,119089570,6028
1210,11/21/18,565494326.2,565494326.2,579531.0,13552816225.0,131.14,2685930000.0,20226.9375,526.8918096,235547.0,0.0,0.000315,2789700000000000.0,245982.0,110156495,6136
1211,11/22/18,396366784.6,396366784.6,568895.0,14140966602.0,136.81,1792150000.0,19936.03125,501.97061260000004,230274.0,0.0,0.00029685599999999996,2756730000000000.0,234537.0,107865091,6063
1212,11/23/18,453021654.7,453021654.7,559992.0,13069568659.0,126.42,1998010000.0,20121.375,527.5046085,230963.0,0.0,0.00031539,2764590000000000.0,239484.0,108058211,6119
1213,11/24/18,327922583.1,327922583.1,497091.0,12750345333.0,123.3,1800960000.0,20006.25,460.69568449999997,205018.0,0.0,0.000263475,2757050000000000.0,207012.0,95569180,6119
1214,11/25/18,522925438.7,522925438.7,529038.0,11700527896.0,113.13,2466750000.0,20018.71875,529.5330937,223132.0,0.06109019999999999,0.000356282,2707010000000000.0,235352.0,101613651,6154
1215,11/26/18,457056386.2,457056386.2,557388.0,12035412540.0,116.34,2139490000.0,20047.03125,520.8428368,235606.0,0.0069804,0.000318858,2694690000000000.0,237836.0,104756173,6071
1216,11/27/18,364547043.5,364547043.5,565825.0,11164939660.0,107.91,2320010000.0,19749.375,484.29711610000004,224851.0,0.0,0.00027589,2516270000000000.0,238447.0,107362807,5995
1217,11/28/18,427791716.9,427791716.9,622580.0,11403855940.0,110.2,2673470000.0,19893.28125,644.5610578,249354.0,0.0,0.00034585199999999995,2399790000000000.0,260278.0,119897986,6026
1218,11/29/18,493395810.0,493395810.0,555591.0,12702455113.0,122.72,2196099151.0,20100.0,736.8574209,221154.0,0.0,0.00042,2419080000000000.0,235499.0,109042091,6121
1219,11/30/18,2074488777.0,2074488777.0,599039.0,12188176999.0,117.73,2020748396.0,19921.78125,889.6326785,236867.0,0.11773,0.00059602,2425630000000000.0,239961.0,112708956,6046
1220,12/1/18,1776947338.0,1776947338.0,525757.0,11741562095.0,113.4,2131475768.0,19763.0625,585.9184021000001,216396.0,0.0,0.00038148699999999996,2512710000000000.0,213308.0,98505306,6057
1221,12/2/18,186059895.6,186059895.6,492410.0,12248470105.0,118.27,1856199149.0,19630.21875,514.3892108,208557.0,0.0,0.00034245,2425440000000000.0,208283.0,92625715,6061
1222,12/3/18,305036945.4,305036945.4,548100.0,12054578438.0,116.38,1772756193.0,19598.25,599.6450652999999,223147.0,0.0320045,0.00037799999999999997,2421790000000000.0,233592.0,108728366,6033
1223,12/4/18,278003039.9,278003039.9,565202.0,11272530047.0,108.8,1748116495.0,19660.5,608.9956876,217978.0,0.0,0.00037244,2466820000000000.0,228994.0,108534206,6039
1224,12/5/18,363016280.4,363016280.4,595937.0,11433330128.0,110.34,1990157607.0,19708.3125,651.568036,235787.0,0.0,0.000402831,2399100000000000.0,240534.0,114099860,6017
1225,12/6/18,470904577.8,470904577.8,590923.0,10618376543.0,102.45,2310716932.0,19742.25,504.2197682,232182.0,0.0,0.0003947,2443510000000000.0,245179.0,116060115,6056
1226,12/7/18,545702024.8,545702024.8,572417.0,9501162088.0,91.65,2554304530.0,19490.8125,491.7059467,246292.0,0.09165,0.00037281,2360510000000000.0,263944.0,109905493,5972
1227,12/8/18,295828404.4,295828404.4,552651.0,9684930376.0,93.41,1855759401.0,19539.75,351.1176294,259984.0,0.046705,0.00021621,2309160000000000.0,255773.0,104327823,6023
1228,12/9/18,245704186.9,245704186.9,507555.0,9544931805.0,92.04,1875567180.0,19577.25,340.6541963,229164.0,0.018408,0.00020777599999999998,2289040000000000.0,226918.0,102889275,6097
1229,12/10/18,262848224.3,262848224.3,555379.0,9852082580.0,94.99,1756437577.0,20028.09375,403.8920435,254918.0,0.02859199,0.000246594,2359600000000000.0,253921.0,112379796,6176
1230,12/11/18,265229402.9,265229402.9,536006.0,9500126267.0,91.58,1707497898.0,19359.5625,384.9648081,221499.0,0.0,0.000265573,2350540000000000.0,220885.0,106055929,5984
1231,12/12/18,239835014.7,239835014.7,533920.0,9194589923.0,88.61,1533050103.0,19606.3125,368.9459198,222635.0,0.0,0.000262065,2258100000000000.0,220429.0,101319325,6076
1232,12/13/18,295859061.2,295859061.2,565689.0,9408681540.0,90.66,1754475622.0,19764.375,437.2470373,224604.0,0.0,0.00036562,2219040000000000.0,231766.0,107558969,6097
1233,12/14/18,267778879.9,267778879.9,567306.0,8992020919.0,86.63,1651491877.0,19412.71875,588.2778597,225716.0,0.0,0.00030945,2216540000000000.0,239190.0,112312451,6014
1234,12/15/18,169586257.5,169586257.5,551916.0,8750026777.0,84.28,1496176898.0,19813.78125,338.956378,232085.0,0.0,0.00024526,2222300000000000.0,237481.0,102710251,6115
1235,12/16/18,163741267.5,163741267.5,516697.0,8771532146.0,84.47,1565817037.0,19526.25,308.8249106,235004.0,0.019111312,0.00017596700000000002,2222620000000000.0,235766.0,95892838,6039
1236,12/17/18,335183148.1,335183148.1,570051.0,8867795161.0,85.38,2101453024.0,19065.5625,392.5739418,236332.0,0.0,0.000276196,2241420000000000.0,240809.0,111274382,5891
1237,12/18/18,367292721.4,367292721.4,556320.0,9880016405.0,95.11,2277514076.0,18868.59375,662.0927347999999,223394.0,0.0,0.00033075,2219950000000000.0,234419.0,115295662,5861
1238,12/19/18,518636856.6,518636856.6,597824.0,10564013309.0,101.68,2456482115.0,18796.125,449.8792085,245096.0,0.0,0.00033396300000000005,2254500000000000.0,260509.0,114808136,5849
1239,12/20/18,551725934.9,551725934.9,602429.0,10504482929.0,101.09,3063842618.0,18806.4375,445.5068438,246085.0,0.0,0.000338295,2241350000000000.0,258282.0,114650771,5853
1240,12/21/18,616521541.1,616521541.1,606526.0,12039275076.0,115.84,2632539990.0,18829.59375,425.33655360000006,241998.0,0.0,0.000336,2263370000000000.0,251173.0,114766451,5837
1241,12/22/18,316505787.8,316505787.8,495551.0,11378629171.0,109.46,2338772939.0,19038.46875,325.7114363,202437.0,0.0,0.00027629,2267410000000000.0,209202.0,98432753,5925
1242,12/23/18,403800705.9,403800705.9,543655.0,12192320519.0,117.27,3579715061.0,18869.4375,362.01336360000005,227783.0,1.1727e-05,0.000330495,2300950000000000.0,242279.0,101422530,5865
1243,12/24/18,590801661.7,590801661.7,615551.0,13585160761.0,130.64,4370343387.0,19045.03125,440.59749960000005,252831.0,0.0,0.00034948900000000003,2386130000000000.0,270176.0,112906514,5927
1244,12/25/18,374432721.2,374432721.2,535001.0,14665877926.0,141.0,3298280609.0,19079.4375,439.2599119,227287.0,0.0,0.000360167,2456450000000000.0,235851.0,98183178,5967
1245,12/26/18,303907939.2,303907939.2,560047.0,13511887621.0,129.89,2720469126.0,19244.4375,507.3454868,233171.0,0.0,0.00027719999999999996,2526470000000000.0,235481.0,110240420,5961
1246,12/27/18,436268973.7,436268973.7,548411.0,13725533932.0,131.92,2612804378.0,18935.8125,339.1474947,238362.0,0.0,0.000272874,2498950000000000.0,233443.0,103505570,5893
1247,12/28/18,390977610.7,390977610.7,572189.0,12165168176.0,116.9,3130201009.0,18980.15625,363.6774046,248361.0,0.0,0.000307584,2451910000000000.0,244449.0,105795350,5907
1248,12/29/18,566632910.8,566632910.8,543746.0,14412635399.0,138.47,3169029972.0,19155.375,321.0541148,242318.0,0.0,0.000230328,2438650000000000.0,240887.0,100827042,5960
1249,12/30/18,254118804.0,254118804.0,460395.0,14327912908.0,137.63,2660086834.0,18847.40625,565.4777008,207807.0,0.13763,0.000315,2493090000000000.0,205245.0,85611940,5886
1250,12/31/18,333245860.7,333245860.7,522040.0,14580294574.0,140.03,2358360234.0,19000.875,332.25331439999997,226012.0,0.0,0.00027383,2504220000000000.0,212294.0,97712799,5921
1251,1/1/19,246009726.0,246009726.0,448168.0,13894665367.0,133.42,2258709868.0,18717.75,302.7395372,201241.0,0.0,0.000227604,2398250000000000.0,191467.0,80232633,5871
1252,1/2/19,434866960.9,434866960.9,589959.0,14740761446.0,141.52,3328240369.0,19119.65625,346.5328971,240315.0,0.0,0.000266259,2424370000000000.0,227063.0,107506091,5931
1253,1/3/19,430476600.6,430476600.6,596620.0,16168158174.0,155.2,2676164880.0,17933.25,328.0423784,259751.0,0.0,0.00022346400000000001,2591200000000000.0,225762.0,107932770,5580
1254,1/4/19,625582081.7,625582081.7,549398.0,15516260252.0,148.91,3126192535.0,17831.90625,360.32444639999994,228944.0,0.0,0.000307903,2592140000000000.0,228013.0,104815780,5554
1255,1/5/19,701133237.0,701133237.0,511189.0,16084495645.0,154.34,3338211928.0,18022.125,494.4826824,216106.0,0.0,0.00021004,2637330000000000.0,215515.0,97513081,5620
1256,1/6/19,427728412.8,427728412.8,487372.0,16239178797.0,155.8,3231294371.0,17807.34375,299.71929900000003,221027.0,0.0,0.000221106,2696380000000000.0,214227.0,88550926,5585
1257,1/7/19,458787464.3,458787464.3,550964.0,16451841965.0,157.81,2712108388.0,18041.625,336.38627610000003,249639.0,0.0007574880000000001,0.000252,2701570000000000.0,250063.0,102124541,5610
1258,1/8/19,397226900.2,397226900.2,553367.0,15845763025.0,151.97,2459808140.0,17777.90625,312.9878546,246655.0,0.013541286999999999,0.000252736,2668630000000000.0,253770.0,99648671,5562
1259,1/9/19,378986148.2,378986148.2,558847.0,15700773354.0,150.55,2369241197.0,18022.5,299.29794439999995,248537.0,0.0,0.00022869,2703900000000000.0,250844.0,100223591,5610
1260,1/10/19,538861450.5,538861450.5,582839.0,15732793682.0,150.84,3397734456.0,17846.8125,365.21103839999995,243552.0,0.0,0.0002835,2674360000000000.0,253966.0,106629931,5568
1261,1/11/19,548692590.5,548692590.5,541838.0,13333337738.0,127.81,2667585234.0,17797.59375,331.2395423,235446.0,0.0102248,0.000252,2692030000000000.0,238023.0,103992025,5566
1262,1/12/19,213637443.6,213637443.6,452707.0,13306193269.0,127.53,2212109224.0,17698.5,247.10686569999996,189308.0,0.0,0.00021,2624800000000000.0,193480.0,88199043,5541
1263,1/13/19,371589434.3,371589434.3,481347.0,13139541603.0,125.91,2268263944.0,17957.34375,266.11347969999997,198739.0,0.0,0.000219654,2608140000000000.0,200583.0,89019017,5635
1264,1/14/19,460766786.1,460766786.1,577239.0,12209854162.0,116.98,2798085735.0,18008.90625,507.8723391,271124.0,0.22974872,0.00042,2633340000000000.0,268880.0,103864746,5629
1265,1/15/19,362336222.8,362336222.8,539896.0,13484936968.0,129.17,2735449164.0,17920.40625,422.73069519999996,245115.0,0.161768375,0.00037879,2702080000000000.0,245817.0,101558942,5619
1266,1/16/19,355272872.9,355272872.9,507687.0,12718139484.0,121.81,2746469340.0,17603.8125,432.1166909,216882.0,0.0,0.000323061,2621050000000000.0,206917.0,99547503,5528
1267,1/17/19,310938211.6,310938211.6,517082.0,12904593984.0,123.57,2594091285.0,17704.125,329.7179088,216436.0,0.0,0.000297368,2580830000000000.0,204855.0,99542772,5561
1268,1/18/19,237099824.1,237099824.1,538899.0,12914977045.0,123.65,2305389800.0,17792.71875,369.6552893,217353.0,0.0,0.000315,2571660000000000.0,211807.0,99743845,5619
1269,1/19/19,196176065.7,196176065.7,539125.0,12703962326.0,121.61,3048261797.0,18009.5625,331.14839969999997,208200.0,0.0,0.000234131,2637070000000000.0,199599.0,101514665,5683
1270,1/20/19,236410235.8,236410235.8,537705.0,13022292238.0,124.63,2964108269.0,17764.21875,307.15515889999995,196351.0,0.0,0.000302419,2673570000000000.0,183343.0,99838678,5599
