,Date,Market Cap (USD),Price (USD),Number of Coins
528,2018-12-07,20412221.759815194,0.0918248392377368,222295208.23845324
529,2018-12-08,19847391.747008987,0.0892839387060424,222295208.2384532
530,2018-12-09,20781702.938216735,0.0934869586389126,222295208.23845318
531,2018-12-10,19704929.288381685,0.0886430681278764,222295208.23845327
532,2018-12-11,19125733.758611485,0.0860375439946306,222295208.23845318
533,2018-12-12,19862878.455115944,0.0893536060111979,222295208.2384532
534,2018-12-13,18883839.860928543,0.0849493788488328,222295208.23845324
535,2018-12-14,18557089.83108666,0.0834794864816911,222295208.2384532
536,2018-12-15,19989392.50616169,0.0899227323187251,222295208.2384533
537,2018-12-16,19154415.74018826,0.0861665705346269,222295208.2384533
538,2018-12-17,21219147.162159167,0.0954548113308752,222295208.2384532
539,2018-12-18,21952139.910942905,0.0987521957171255,222295208.23845327
540,2018-12-19,22070309.91632502,0.0992837861473401,222295208.23845318
541,2018-12-20,24933088.540120263,0.11216206025176599,222295208.23845327
542,2018-12-21,24550892.121240344,0.110442741054971,222295208.2384532
543,2018-12-22,27340236.960996833,0.12299067162828499,222295208.23845324
544,2018-12-23,26666796.37406817,0.119961183983161,222295208.2384532
545,2018-12-24,27114698.66072801,0.12197608250575699,222295208.2384533
546,2018-12-25,24303424.190460872,0.10932950099577,222295208.2384532
547,2018-12-26,24738166.21484671,0.11128519778217802,222295208.23845318
548,2018-12-27,23070428.93989769,0.103782844095993,222295208.2384532
549,2018-12-28,28728897.432403967,0.129237592029365,222295208.23845333
550,2018-12-29,26151155.66385628,0.117641562636853,222295208.23845324
551,2018-12-30,27071056.16211037,0.121779755742965,222295208.23845318
552,2018-12-31,26512012.05787187,0.11926488325125201,222295208.23845318
553,2019-01-01,25972700.278037965,0.116838777065214,222295208.23845327
554,2019-01-02,26704620.509764258,0.12013133670933,222295208.23845327
555,2019-01-03,25121738.22353632,0.11301070510070801,222295208.23845327
556,2019-01-04,25720658.7375378,0.115704962519694,222295208.2384532
557,2019-01-05,25419965.77797142,0.11435228846995099,222295208.23845315
558,2019-01-06,26495052.723506782,0.11918859130371301,222295208.23845327
559,2019-01-07,26191739.1224763,0.11782412823933099,222295208.2384532
560,2019-01-08,26060372.036505356,0.11723317044491001,222295208.23845327
561,2019-01-09,26724062.550733622,0.12021879716843499,222295208.23845318
562,2019-01-10,22732746.050550994,0.10226377001417801,222295208.23845327
563,2019-01-11,23135420.46687019,0.10407520994358599,222295208.23845327
564,2019-01-12,23093147.007736247,0.10388504183574,222295208.2384532
565,2019-01-13,21634876.14533894,0.0973249775232739,222295208.23845312
566,2019-01-14,23818439.16553052,0.10714778494001899,222295208.2384532
567,2019-01-15,23526203.841200862,0.10583315775284101,222295208.2384532
568,2019-01-16,26155496.507764686,0.11766109002092401,222295208.23845315
