,Date,CapMrktCurUSD,PriceUSD,Number of Coins
919,2019-01-20,746317166.782412,7.4631716678241204,100000000.0
920,2019-01-21,743679854.059346,7.436798540593459,100000000.0
921,2019-01-22,760069740.420534,7.600697404205341,100000000.0
922,2019-01-23,745187989.7453,7.451879897453001,100000000.0
923,2019-01-24,762905173.681271,7.62905173681271,100000000.0
924,2019-01-25,750949198.9894639,7.509491989894639,100000000.0
925,2019-01-26,742169231.018145,7.42169231018145,100000000.0
926,2019-01-27,731095283.008287,7.3109528300828694,100000000.0
927,2019-01-28,692009586.531754,6.92009586531754,100000000.0
928,2019-01-29,695031468.027273,6.95031468027273,100000000.0
929,2019-01-30,702038819.668979,7.02038819668979,100000000.0
930,2019-01-31,681940540.503317,6.81940540503317,100000000.0
931,2019-02-01,694308774.910527,6.94308774910527,100000000.0
932,2019-02-02,713140242.119257,7.13140242119257,100000000.0
933,2019-02-03,691753254.020618,6.91753254020618,100000000.0
934,2019-02-04,696444252.7747941,6.964442527747941,100000000.0
935,2019-02-05,691798299.980236,6.91798299980236,100000000.0
936,2019-02-06,678151946.755494,6.78151946755494,100000000.0
937,2019-02-07,684367737.365228,6.84367737365228,100000000.0
938,2019-02-08,744080514.4327,7.440805144327,100000000.0
939,2019-02-09,756082675.7661589,7.560826757661589,100000000.0
940,2019-02-10,786834013.850866,7.8683401385086595,100000000.0
941,2019-02-11,804482795.38142,8.0448279538142,100000000.0
942,2019-02-12,809075111.907705,8.09075111907705,100000000.0
943,2019-02-13,815611227.131243,8.15611227131243,99999999.99999999
944,2019-02-14,782036591.207587,7.82036591207587,100000000.0
945,2019-02-15,801313007.0070571,8.01313007007057,100000000.00000001
946,2019-02-16,780934021.2951349,7.809340212951349,100000000.0
947,2019-02-17,828887171.50967,8.2888717150967,100000000.0
948,2019-02-18,870875217.547012,8.708752175470119,100000000.00000001
949,2019-02-19,886910738.9941779,8.86910738994178,100000000.0
950,2019-02-20,902822619.016366,9.028226190163661,99999999.99999999
951,2019-02-21,847171140.891671,8.47171140891671,100000000.0
952,2019-02-22,865401532.0785661,8.65401532078566,100000000.0
953,2019-02-23,1006603497.3964901,10.066034973964902,99999999.99999999
954,2019-02-24,904982372.7346561,9.049823727346562,100000000.0
955,2019-02-25,914980222.260964,9.14980222260964,100000000.0
956,2019-02-26,900356775.436626,9.00356775436626,99999999.99999999
957,2019-02-27,882627796.59149,8.826277965914901,99999999.99999999
958,2019-02-28,877021550.4237139,8.77021550423714,100000000.0
959,2019-03-01,891145836.2802359,8.911458362802358,100000000.0
960,2019-03-02,867375588.003191,8.67375588003191,100000000.0
961,2019-03-03,856323722.549523,8.56323722549523,100000000.0
962,2019-03-04,812942774.2564759,8.12942774256476,100000000.0
963,2019-03-05,868527834.798626,8.685278347986259,100000000.00000001
964,2019-03-06,867837911.464228,8.678379114642281,99999999.99999999
965,2019-03-07,914117159.4883461,9.141171594883462,100000000.0
966,2019-03-08,870281922.488205,8.702819224882049,100000000.00000001
967,2019-03-09,889457481.221244,8.89457481221244,100000000.0
968,2019-03-10,875021288.435025,8.75021288435025,100000000.0
969,2019-03-11,867136999.575259,8.67136999575259,100000000.0
970,2019-03-12,876782678.082768,8.76782678082768,100000000.0
971,2019-03-13,887000652.453824,8.87000652453824,100000000.0
972,2019-03-14,922729684.721016,9.22729684721016,100000000.0
973,2019-03-15,917037699.9845631,9.170376999845631,100000000.0
974,2019-03-16,936682769.5030509,9.366827695030508,100000000.00000001
975,2019-03-17,912400178.9770061,9.12400178977006,100000000.0
976,2019-03-18,906840820.0762359,9.06840820076236,100000000.0
977,2019-03-19,914367204.528517,9.14367204528517,100000000.0
978,2019-03-20,927831884.049717,9.27831884049717,100000000.0
979,2019-03-21,892343701.351066,8.923437013510659,100000000.00000001
980,2019-03-22,914202645.465577,9.14202645465577,100000000.0
981,2019-03-23,929805315.972499,9.29805315972499,100000000.0
982,2019-03-24,906361086.986489,9.06361086986489,100000000.0
983,2019-03-25,885122412.846284,8.85122412846284,100000000.0
984,2019-03-26,878242066.170347,8.782420661703469,100000000.00000001
985,2019-03-27,927042899.633127,9.270428996331269,100000000.00000001
986,2019-03-28,914811659.8874661,9.14811659887466,100000000.00000001
987,2019-03-29,984341799.4238211,9.84341799423821,100000000.0
988,2019-03-30,990802490.476002,9.908024904760019,100000000.0
989,2019-03-31,1006609499.58286,10.0660949958286,100000000.0
990,2019-04-01,1002321855.65122,10.0232185565122,100000000.0
991,2019-04-02,1165099239.70755,11.6509923970755,100000000.0
992,2019-04-03,1218156665.37861,12.1815666537861,100000000.0
993,2019-04-04,1280139739.32026,12.8013973932026,100000000.0
994,2019-04-05,1351513005.68036,13.515130056803601,100000000.0
995,2019-04-06,1307472462.52275,13.0747246252275,100000000.0
996,2019-04-07,1289508859.3935401,12.895088593935402,100000000.0
997,2019-04-08,1270402367.5663,12.704023675662999,100000000.0
